رقم القيد	تاريخ القيد	نوع القيد	اسم العميل	محافظة الوثيقة (عربي)	نوع الوثيقة	رقم الوثيقة	تاريخ الوثيقة	حالة الوثيقة	ملاحظة عامة	ملاحظة خاصة	معرف الفرع	الفرع (إنجليزي)	العملية المستودعية en	العملية المرجعية en	نوع فئة العملية	كود المادة	الاسم التجاري	نوع المادة	فئة المادة	العلامة التجارية	باركود الوحدة	باركود الوحدة الافتراضية	معرف الوحدة	الوحدة	كود الوحدة	معرف الوحدة الأساسية	الوحدة الأساسية	كود الوحدة الأساسية	معرف المستودع	المستودع	كود المستودع	معرف منطقة التخزين	منطقة التخزين	كود منطقة التخزين	معرف مركز التكلفة	مركز التكلفة	الكمية المدخلة	الكمية الأساسية المدخلة	الكمية المجانية	الكمية الأساسية المجانية	الكمية الإجمالية	الكمية الأساسية الإجمالية	معامل التحويل (عند الإنشاء)	نوع التحويل (عند الإنشاء)	معامل التحويل الحالي	نوع التحويل الحالي	الأساسية المعاد حسابها (بالمعامل الحالي)	مطابقة الأساسية للمعدل الحالي	سعر الوحدة	المبلغ الإجمالي	الكلفة قبل الادخال	الكلفة بعد الادخال	مصدر الكلفة	قيمة كلفة الكمية بعد الادخال	قيمة كلفة الكمية المجانية بعد الادخال	رقم الوجبة	تاريخ الصلاحية	المضاعف	الوصف	لون الصف	لون النص	النوع
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1007477	ACAMOXIL AMOXICILLIN 250MG/5ML	storable	Drugs - الادوية	test	6253770000020	6253770000020	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-11-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1007948	APO CLOPIDOGREL 75MG 30TAB	storable	Drugs - الادوية	Apotex inc Canada	771313209823	771313209823	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-3	0	0	-1	-3	3	bigger	3	bigger	3	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-05-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1008448	IMURAN 50MG 100TAB	storable	Drugs - الادوية	Aspen		7894	18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	a	2030-01-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1008450	SINGULAIR PEDIATRIC 4MG 28TAB	storable	Drugs - الادوية	MSD UK		9751	18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	a	2026-10-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1008703	VETRIA 500MG 50TAB	storable	Drugs - الادوية	Biofarma Turkey	8699578094829	8699578094829	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-5	0	0	-1	-5	5	bigger	5	bigger	5	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-06-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1008756	TALLIS 250MG 42TAB	storable	Drugs - الادوية	Opalia		6192402827140	18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2026-10-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1008982	PHILRAN 20MG 100CAP	storable	Drugs - الادوية	BRAWN India	8902399002837	8902399002837	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-10	0	0	-1	-10	10	bigger	10	bigger	10	TRUE	0	0	0	0	inventory_movements	0	0	a	2026-12-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1009182	FLORATIL 100MG 20SACHETS	storable	Drugs - الادوية	Biocodex France		FL8O1867	15	One Sachet	SACHET	15	One Sachet	SACHET	5	DABASH	1	5	DABASH MAIN	1	1	root	-16	-16	0	0	-16	-16	1	reference	1	reference	16	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-06-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1009183	TEKOMOL 200TAB	storable	Drugs - الادوية	HAB	123112871	123112871	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-9	-180	0	0	-9	-180	20	bigger	20	bigger	180	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-09-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1010099	Krilom fish oil omega-3 syrup 150ml	storable	Supplement	Vefa Ilac Turkey	8680131750351	8680131750351	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-05-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1010366	TROPICANA SLIM STVIA DIET STICKS 50PCS	storable	مواد عامة	STEVIA			46	Box Sachet	BOX_SACHET	15	One Sachet	SACHET	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-50	0	0	-1	-50	50	bigger	50	bigger	50	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-06-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1010735	AZITHRO TUTTI FRUITY SCILIFE  200MG/5ML 22.5ML	storable	Drugs - الادوية	Scilife	5237184786	5237184786	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	5	DABASH	1	5	DABASH MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-04-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1010806	CIPROFLOXACIN 500MG 10TAB ALJAZEERA	storable	Drugs - الادوية	Aljazeera Iraq	96419706305	96419706305	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-8	-80	0	0	-8	-80	10	bigger	10	bigger	80	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-03-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1010992	BETAKID A-Z SYRUP 150ML VEFA	storable	Drugs - الادوية	VEFA ILAC	8680131752089	8680131752089	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-10-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1011130	TURE TRIP JINGUKANG FAR-INFRARED PATCH	storable	Drugs - الادوية	test		6934135862179	13	One Piece	PIECE	13	One Piece	PIECE	5	DABASH	1	5	DABASH MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	a	2029-07-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1012424	MADA CALCIUM 200ML SYRUP MADAMAR	storable	Drugs - الادوية	Madamar Poland	5903137540591	5903137540591	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-06-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1012721	TRONDAMET ONDASETRON 8MG 10TAB	storable	Drugs - الادوية	PHARMATHEN	5206901004856	5206901004856	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-10	0	0	-1	-10	10	bigger	10	bigger	10	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-04-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1013163	OMEGA-3 MULTI VIT SYR 200ML	storable	Drugs - الادوية	DAM medikal Turkey	8682005327393	8682005327393	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-08-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1013555	NOVAAVIR SUSPENSION 200MG/5ML 100ML	storable	Drugs - الادوية	NOVATRA PHARMA	8906176620436	8906176620436	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-02-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1013894	IBU MAX 250MG/200MG/50MG	storable	Drugs - الادوية	SDI		101105090108	18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-01-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1014249	SWANSON APPLE CIDER VINEGAR 30TAB	storable	Drugs - الادوية	SWANSON			66	Box Jars	102	65	One Jar	101	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	bigger	1	bigger	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-02-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1014672	DEFACORT 30MG 10TAB	storable	Drugs - الادوية	GULA			49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-10	0	0	-1	-10	10	bigger	10	bigger	10	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-02-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1014998	TERBINAFINE VITAPURE SPRAY1G 30ML	storable	Drugs - الادوية	MAH & MANUFACTURER	8806717015311	8806717015311	17	One Spray	SPRAY	17	One Spray	SPRAY	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-06-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1016081	MEDWISE DUVILAN WISE 10MG 30TAP	storable	Drugs - الادوية	MEDWISE		5060829021834	18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-12-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1016330	ALMANSOUR STERODEX SYR 100ML	storable	Drugs - الادوية	ALMANSOR	MPI-STER	MPI-STER	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-07-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1017730	BILASOME 20MG 30TAB	storable	Drugs - الادوية	RAVFO PHARMA	77910100	77910100	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-3	0	0	-1	-3	3	bigger	3	bigger	3	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-01-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2001012	SINGUTEC 10MG 10*10TAB	storable	Drugs - الادوية	non		5061031530305	18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-4	-4	0	0	-4	-4	1	reference	1	reference	4	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-05-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2001081	LANSOPRAL 15MG 20CAP BAHRI	storable	Drugs - الادوية	BAHRI	6211059079495	6211059079495	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-2	0	0	-1	-2	2	bigger	2	bigger	2	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-07-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2001397	AVOXIA 90 MG 14 TAB	storable	Drugs - الادوية	AVO CARE			18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-01-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2001536	AZIRIN 250 6 CAP	storable	Drugs - الادوية	non	8906045944960	8906045944960	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	bigger	1	bigger	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-04-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2002142	Famosam 20 MG 30 TAB	storable	Drugs - الادوية	SDI		100697100035	18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-11-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2002153	FLUCONAZ 150MG SDI 1 TAB	storable	Drugs - الادوية	SDI	101093060015	101093060015	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-3	-3	0	0	-3	-3	1	bigger	1	bigger	3	TRUE	0	0	0	0	inventory_movements	0	0	a	2029-03-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2002264	GABAPENTIN VASSIL 300MG 30 CAP	storable	Drugs - الادوية	VASSIL	3800489768395	3800489768395	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-3	0	0	-1	-3	3	bigger	3	bigger	3	TRUE	0	0	0	0	inventory_movements	0	0	a	2026-11-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2002295	Losar-Denk 50 MG 28 TAB	storable	Drugs - الادوية	DENK PHARMA	4031571063039	4031571063039	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-2	0	0	-1	-2	2	bigger	2	bigger	2	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-07-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2004371	I-PROFEN 400 mg(30 TABLETS )	storable	Drugs - الادوية	KSP	6285085008972	6285085008972	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-3	-6	0	0	-3	-6	2	bigger	2	bigger	6	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-03-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2004371	I-PROFEN 400 mg(30 TABLETS )	storable	Drugs - الادوية	KSP		6285085008972	18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-03-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	2004948	ESMATAC 40MG 14 CAP	storable	Drugs - الادوية	Egpi	6223003930677	6223003930677	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-2	0	0	-1	-2	2	bigger	2	bigger	2	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-09-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	300000144	30 ml The pure solutions 10% ascorbic acid 5% ferulic acid	storable	Cosmetics	The Purest	8682773091298	8682773091298	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-10-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	401578	The Purest Babassu Oil 1% Centella Asiatica Extract - 85g	storable	Cosmetics	The Purest	8684083320358	8684083320358	65	One Jar	101	65	One Jar	101	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-01-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	3000001546	DOXYCYCLINUM  TZF (10Cap)	storable	Drugs - الادوية	POLFA	5904016012819	5904016012819	49	Box Strip	BOX_STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-4	-4	0	0	-4	-4	1	bigger	1	bigger	4	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-04-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	300000455	ETORICA 60 mg 14 TAB	storable	Drugs - الادوية	MICRO LABB		8901302111963	18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-08-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	300080761	3m transpore 1,25 x 9,1 m	storable	مواد عامة	test	4054596492721		22	One Unit	UNIT	22	One Unit	UNIT	5	DABASH	1	5	DABASH MAIN	1	1	root	-14	-14	0	0	-14	-14	1	reference	1	reference	14	TRUE	0	0	0	0	inventory_movements	0	0	a	2030-01-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	300080924	ONDACET 4MG 30TAB	storable	Drugs - الادوية	LINCOLN			18	One Strip	STRIP	18	One Strip	STRIP	5	DABASH	1	5	DABASH MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-01-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
4204	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	42	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	300080926	STEVIA LUBARS 1.5G/150G 100P	storable	مواد عامة	LUBARS			15	One Sachet	SACHET	15	One Sachet	SACHET	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2028-06-01	1	Document #No42 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
																																					-134	-491	0	0	-134	-491								0				0	0					#e0e0e0	#000000	summary
4230	2026-08-28	IN	صيدلية تعاون الحرية		App\Models\Document	43	2026-08-28	pending			4	صيدلية تعاون الحرية	Beginning goods invoice		stock_adjustment	1000109	SBA MED ANTI PIMPLE GEL 10ML	storable	مواد عامة	Seba Med Germany	4103040143068	4103040143068	21	One Tube	TUBE	21	One Tube	TUBE	5	DABASH	1	5	DABASH MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	a	2027-07-01	1	Document #No43 - Branch صيدلية تعاون الحرية - Warehouse 	#ffffff	#c62828	row
